,popul,TVnews,selfLR,ClinLR,DoleLR,PID,age,educ,income,vote,logpopul
822,0.0,3.0,6.0,6.0,4.0,0.0,49.0,4.0,22.0,0.0,-2.3025850929940455
823,31.0,2.0,6.0,2.0,6.0,5.0,36.0,6.0,22.0,1.0,3.4372078191851885
824,350.0,7.0,6.0,1.0,6.0,6.0,81.0,5.0,22.0,1.0,5.85821882796062
825,20.0,1.0,5.0,2.0,6.0,4.0,29.0,4.0,22.0,1.0,3.0007198150650303
826,70.0,3.0,5.0,3.0,4.0,0.0,45.0,6.0,22.0,0.0,4.249922794040544
827,31.0,3.0,5.0,2.0,6.0,5.0,21.0,4.0,22.0,1.0,3.4372078191851885
828,3.0,7.0,2.0,4.0,3.0,6.0,33.0,6.0,22.0,1.0,1.1314021114911006
829,9.0,7.0,4.0,4.0,2.0,2.0,44.0,3.0,23.0,0.0,2.2082744135228043
830,59.0,1.0,2.0,2.0,6.0,4.0,52.0,7.0,23.0,0.0,4.079230924412053
831,27.0,2.0,3.0,5.0,7.0,1.0,38.0,4.0,23.0,0.0,3.299533727885655
832,51.0,4.0,2.0,3.0,6.0,2.0,44.0,5.0,23.0,0.0,3.933784497209659
833,9.0,7.0,6.0,2.0,6.0,6.0,87.0,7.0,23.0,1.0,2.2082744135228043
834,0.0,2.0,7.0,2.0,6.0,5.0,22.0,3.0,23.0,1.0,-2.3025850929940455
835,88.0,0.0,3.0,3.0,5.0,2.0,32.0,6.0,23.0,1.0,4.478472532942134
836,67.0,0.0,4.0,5.0,6.0,4.0,69.0,3.0,23.0,0.0,4.206184043977636
837,29.0,2.0,6.0,2.0,5.0,6.0,49.0,6.0,23.0,1.0,3.370738174177447
838,5.0,0.0,6.0,2.0,6.0,6.0,53.0,3.0,23.0,1.0,1.62924053973028
839,0.0,0.0,6.0,1.0,6.0,5.0,44.0,6.0,23.0,1.0,-2.3025850929940455
840,900.0,1.0,6.0,2.0,7.0,5.0,34.0,6.0,23.0,1.0,6.802505868263039
841,18.0,1.0,6.0,1.0,5.0,5.0,55.0,7.0,23.0,1.0,2.89591193827178
842,190.0,2.0,3.0,3.0,6.0,0.0,35.0,6.0,23.0,0.0,5.247550249494384
843,2.0,7.0,4.0,5.0,5.0,3.0,55.0,3.0,23.0,0.0,0.7419373447293773
844,5.0,3.0,6.0,3.0,5.0,5.0,27.0,6.0,23.0,1.0,1.62924053973028
845,56.0,3.0,4.0,4.0,5.0,1.0,26.0,6.0,23.0,0.0,4.027135812528651
846,75.0,7.0,4.0,2.0,6.0,5.0,54.0,6.0,23.0,0.0,4.318820558770089
847,56.0,0.0,5.0,2.0,6.0,5.0,42.0,4.0,23.0,1.0,4.027135812528651
848,0.0,5.0,6.0,1.0,6.0,6.0,57.0,7.0,23.0,1.0,-2.3025850929940455
849,0.0,0.0,7.0,1.0,4.0,6.0,54.0,6.0,23.0,1.0,-2.3025850929940455
850,75.0,6.0,6.0,3.0,6.0,6.0,55.0,6.0,23.0,1.0,4.318820558770089
851,1600.0,7.0,5.0,3.0,6.0,6.0,50.0,7.0,23.0,1.0,7.377821406274829
852,15.0,0.0,5.0,5.0,6.0,1.0,57.0,7.0,23.0,0.0,2.714694743820879
853,19.0,3.0,5.0,3.0,7.0,3.0,46.0,4.0,23.0,0.0,2.9496883350525844
854,16.0,7.0,6.0,2.0,6.0,6.0,53.0,6.0,23.0,1.0,2.7788192719904172
855,42.0,2.0,3.0,3.0,5.0,0.0,32.0,7.0,23.0,0.0,3.7400477406883357
856,18.0,5.0,5.0,2.0,5.0,3.0,53.0,5.0,23.0,1.0,2.89591193827178
857,0.0,3.0,3.0,3.0,6.0,1.0,39.0,6.0,23.0,0.0,-2.3025850929940455
858,310.0,1.0,5.0,2.0,5.0,4.0,47.0,6.0,23.0,1.0,5.736894826106403
859,1600.0,7.0,5.0,2.0,4.0,2.0,57.0,4.0,23.0,0.0,7.377821406274829
860,23.0,5.0,6.0,3.0,6.0,6.0,49.0,6.0,23.0,1.0,3.139832617527748
861,20.0,1.0,5.0,4.0,6.0,5.0,31.0,5.0,23.0,0.0,3.0007198150650303
862,51.0,5.0,5.0,3.0,5.0,5.0,43.0,6.0,23.0,1.0,3.933784497209659
863,0.0,2.0,5.0,2.0,5.0,4.0,44.0,6.0,23.0,1.0,-2.3025850929940455
864,0.0,4.0,4.0,3.0,6.0,0.0,39.0,6.0,23.0,0.0,-2.3025850929940455
865,0.0,2.0,6.0,1.0,6.0,5.0,49.0,4.0,23.0,1.0,-2.3025850929940455
866,18.0,7.0,5.0,4.0,6.0,4.0,72.0,6.0,23.0,1.0,2.89591193827178
867,7300.0,7.0,5.0,2.0,6.0,5.0,50.0,6.0,23.0,1.0,8.895643325672793
868,110.0,1.0,5.0,2.0,6.0,6.0,28.0,4.0,23.0,1.0,4.701389043728634
869,0.0,0.0,5.0,2.0,7.0,3.0,48.0,7.0,23.0,1.0,-2.3025850929940455
870,3500.0,1.0,3.0,4.0,7.0,1.0,32.0,6.0,23.0,0.0,8.16054681849792
871,720.0,7.0,5.0,5.0,5.0,1.0,63.0,4.0,23.0,0.0,6.5793900912548215
872,9.0,4.0,4.0,5.0,6.0,5.0,36.0,4.0,23.0,1.0,2.2082744135228043
873,47.0,7.0,6.0,3.0,6.0,6.0,36.0,6.0,23.0,1.0,3.8522730010223722
874,350.0,7.0,3.0,2.0,7.0,2.0,53.0,3.0,23.0,0.0,5.85821882796062
875,0.0,5.0,2.0,2.0,6.0,2.0,44.0,7.0,23.0,0.0,-2.3025850929940455
876,0.0,0.0,4.0,2.0,6.0,6.0,41.0,7.0,24.0,1.0,-2.3025850929940455
877,83.0,0.0,2.0,3.0,6.0,1.0,56.0,7.0,24.0,0.0,4.420044701861403
878,1.0,4.0,4.0,4.0,6.0,2.0,63.0,7.0,24.0,0.0,0.09531017980432493
879,190.0,7.0,2.0,4.0,6.0,0.0,52.0,6.0,24.0,0.0,5.247550249494384
880,0.0,7.0,3.0,3.0,7.0,2.0,43.0,7.0,24.0,0.0,-2.3025850929940455
881,12.0,7.0,4.0,3.0,6.0,2.0,40.0,3.0,24.0,0.0,2.4932054526026954
882,9.0,5.0,5.0,1.0,7.0,4.0,69.0,4.0,24.0,1.0,2.2082744135228043
883,23.0,7.0,2.0,2.0,6.0,0.0,49.0,7.0,24.0,0.0,3.139832617527748
884,9.0,1.0,3.0,3.0,6.0,2.0,65.0,7.0,24.0,0.0,2.2082744135228043
885,18.0,5.0,6.0,1.0,6.0,5.0,53.0,7.0,24.0,1.0,2.89591193827178
886,0.0,5.0,5.0,3.0,5.0,6.0,50.0,4.0,24.0,1.0,-2.3025850929940455
887,12.0,3.0,2.0,4.0,6.0,0.0,27.0,5.0,24.0,0.0,2.4932054526026954
888,0.0,6.0,5.0,3.0,5.0,5.0,44.0,6.0,24.0,1.0,-2.3025850929940455
889,170.0,2.0,2.0,3.0,5.0,0.0,54.0,7.0,24.0,0.0,5.136386499401816
890,0.0,7.0,4.0,2.0,6.0,4.0,33.0,5.0,24.0,1.0,-2.3025850929940455
891,9.0,0.0,4.0,4.0,6.0,3.0,48.0,7.0,24.0,0.0,2.2082744135228043
892,23.0,3.0,5.0,2.0,6.0,5.0,54.0,5.0,24.0,1.0,3.139832617527748
893,0.0,0.0,6.0,2.0,5.0,6.0,56.0,3.0,24.0,1.0,-2.3025850929940455
894,9.0,1.0,2.0,4.0,7.0,2.0,34.0,7.0,24.0,0.0,2.2082744135228043
895,290.0,7.0,6.0,4.0,7.0,6.0,41.0,6.0,24.0,0.0,5.670225691127358
896,1.0,0.0,5.0,1.0,5.0,6.0,40.0,6.0,24.0,1.0,0.09531017980432493
897,350.0,1.0,7.0,2.0,6.0,6.0,55.0,6.0,24.0,1.0,5.85821882796062
898,20.0,0.0,4.0,3.0,5.0,5.0,38.0,6.0,24.0,1.0,3.0007198150650303
899,0.0,3.0,6.0,2.0,6.0,6.0,40.0,6.0,24.0,1.0,-2.3025850929940455
900,23.0,1.0,6.0,1.0,6.0,6.0,46.0,4.0,24.0,1.0,3.139832617527748
901,150.0,4.0,3.0,3.0,4.0,0.0,26.0,6.0,24.0,0.0,5.011301738639416
902,31.0,0.0,5.0,2.0,7.0,3.0,49.0,6.0,24.0,0.0,3.4372078191851885
903,0.0,7.0,4.0,1.0,5.0,6.0,51.0,5.0,24.0,1.0,-2.3025850929940455
904,9.0,2.0,5.0,2.0,6.0,4.0,46.0,6.0,24.0,0.0,2.2082744135228043
905,47.0,0.0,3.0,4.0,6.0,2.0,40.0,7.0,24.0,0.0,3.8522730010223722
906,900.0,0.0,3.0,4.0,7.0,2.0,30.0,5.0,24.0,0.0,6.802505868263039
907,83.0,3.0,2.0,3.0,6.0,2.0,45.0,5.0,24.0,0.0,4.420044701861403
908,18.0,7.0,5.0,4.0,6.0,4.0,52.0,7.0,24.0,1.0,2.89591193827178
909,0.0,0.0,6.0,1.0,5.0,6.0,36.0,6.0,24.0,1.0,-2.3025850929940455
910,20.0,0.0,4.0,3.0,5.0,3.0,49.0,6.0,24.0,0.0,3.0007198150650303
911,24.0,7.0,3.0,4.0,5.0,1.0,38.0,7.0,24.0,0.0,3.1822118404966093
912,18.0,0.0,2.0,4.0,6.0,1.0,51.0,7.0,24.0,0.0,2.89591193827178
913,9.0,3.0,3.0,2.0,5.0,1.0,47.0,6.0,24.0,0.0,2.2082744135228043
914,0.0,1.0,6.0,1.0,5.0,6.0,52.0,7.0,24.0,1.0,-2.3025850929940455
915,9.0,0.0,6.0,2.0,6.0,6.0,33.0,6.0,24.0,1.0,2.2082744135228043
916,0.0,4.0,4.0,2.0,6.0,6.0,50.0,4.0,24.0,1.0,-2.3025850929940455
917,18.0,7.0,6.0,2.0,5.0,4.0,48.0,7.0,24.0,1.0,2.89591193827178
918,19.0,3.0,2.0,2.0,6.0,0.0,36.0,6.0,24.0,0.0,2.9496883350525844
919,31.0,3.0,2.0,3.0,6.0,1.0,35.0,7.0,24.0,0.0,3.4372078191851885
920,3500.0,7.0,7.0,3.0,5.0,4.0,34.0,7.0,24.0,0.0,8.16054681849792
921,0.0,7.0,2.0,4.0,5.0,2.0,53.0,6.0,24.0,0.0,-2.3025850929940455
922,33.0,0.0,4.0,3.0,6.0,2.0,33.0,7.0,24.0,0.0,3.4995332823830174
923,0.0,1.0,6.0,3.0,6.0,6.0,52.0,6.0,24.0,1.0,-2.3025850929940455
924,18.0,3.0,4.0,3.0,6.0,4.0,44.0,7.0,24.0,0.0,2.89591193827178
925,0.0,0.0,3.0,4.0,4.0,0.0,48.0,6.0,24.0,0.0,-2.3025850929940455
926,31.0,3.0,5.0,2.0,6.0,5.0,20.0,4.0,24.0,1.0,3.4372078191851885
927,0.0,5.0,3.0,2.0,4.0,6.0,45.0,6.0,24.0,1.0,-2.3025850929940455
928,59.0,7.0,4.0,2.0,6.0,2.0,70.0,3.0,24.0,0.0,4.079230924412053
929,0.0,0.0,3.0,3.0,4.0,2.0,39.0,3.0,24.0,0.0,-2.3025850929940455
930,7300.0,7.0,3.0,3.0,5.0,1.0,40.0,7.0,24.0,1.0,8.895643325672793
931,75.0,4.0,5.0,2.0,7.0,5.0,62.0,6.0,24.0,1.0,4.318820558770089
932,0.0,7.0,5.0,2.0,6.0,4.0,46.0,6.0,24.0,1.0,-2.3025850929940455
933,27.0,7.0,4.0,4.0,7.0,2.0,46.0,3.0,24.0,0.0,3.299533727885655
934,1600.0,7.0,4.0,2.0,5.0,6.0,56.0,7.0,24.0,1.0,7.377821406274829
935,0.0,7.0,6.0,3.0,6.0,6.0,55.0,7.0,24.0,1.0,-2.3025850929940455
936,0.0,7.0,6.0,2.0,6.0,6.0,41.0,4.0,24.0,1.0,-2.3025850929940455
937,7300.0,1.0,2.0,3.0,6.0,0.0,43.0,7.0,24.0,0.0,8.895643325672793
938,16.0,7.0,7.0,1.0,7.0,6.0,34.0,3.0,24.0,1.0,2.7788192719904172
939,0.0,7.0,7.0,1.0,6.0,4.0,73.0,6.0,24.0,1.0,-2.3025850929940455
940,0.0,7.0,5.0,2.0,6.0,6.0,50.0,6.0,24.0,1.0,-2.3025850929940455
941,0.0,3.0,6.0,2.0,7.0,5.0,43.0,6.0,24.0,1.0,-2.3025850929940455
942,0.0,6.0,6.0,2.0,5.0,6.0,46.0,7.0,24.0,1.0,-2.3025850929940455
943,18.0,7.0,4.0,2.0,6.0,3.0,61.0,7.0,24.0,1.0,2.89591193827178
